text1,text2,text3,text4,class
www,sydneyswans,com,au,14
www,avsring,com,sites,0
http,www,peterwardle,com,1
sportsjones,com,sj,shtml,14
fr,en,rubrique,php,6
uconn,edu,alphasig,html,10
http,www,dexadine,com,9
edu,bio,s,strama,5
http,www,cheernudes,com,0
www,hardcore,porn,all,0
http,www,lookoutsoft,net,3
http,www,feat,biochem,11
textile,xx,default,htm,2
www,esis,lists,e,11
www,tvguide,com,movies,1
http,www,westmuse,org,10
fchd,info,southamp,htm,14
www,cwpost,liunet,edu,10
http,www,angelfire,com,14
com,recipes,recipes,html,6
edu,rescuers,book,strobos,13
www,sportsline,com,nhl,14
http,www,baymontfranchise,com,2
ch,cam,ac,uk,10
http,www,bbc,co,1
http,www,freewebs,com,4
http,www,ncsu,edu,11
http,www,pearsonhighered,com,3
http,www,uttyler,edu,10
samfordsports,cstv,com,sports,14
http,science,howstuffworks,com,11
albums,ugly,duckling,htm,1
http,en,wikipedia,org,11
skysports,com,football,team,14
ca,athletics,sports,team,14
tnasupermarket,com,sites,maggiesmom,0
http,www,charleslocksmith,com,9
newadvent,org,cathen,a,13
www,kidsource,com,kidsource,5
http,www,rr,de,7
warwick,ac,uk,electrochemistry,11
www,cogsci,ed,ac,11
a,wife,index,htm,0
www,free,amateur,photo,0
www,agroatlas,spb,ru,11
http,www,weal,dream,2
birmingham,bizjournals,com,birmingham,8
www,cut,the,knot,11
http,www,fuelcellmaterials,com,11
http,www,ltg,ed,3
student,ucsf,edu,synapse,8
works,of,art,departme,10
med,yale,edu,dermatology,5
com,articles,p,html,7
http,www,recipesource,com,6
http,www,tows,cc,4
anbg,gov,au,cryptogams,11
http,www,beebfun,com,3
com,pc,driving,ballistics,4
http,home,concepts,ict,11
missouri,edu,xplor,hesguide,6
http,www,rarediseases,org,5
http,www,pbs,org,7
http,www,running,mom,14
gamespot,com,n,driving,4
phac,aspc,gc,ca,11
www,maplin,co,uk,2
http,www,atomax,com,4
http,www,volleyballtaunton,org,14
http,thecribonline,tripod,com,9
http,www,newadvent,org,13
stack,nl,dimitri,doxygen,3
http,www,crassh,cam,10
physics,usyd,edu,au,11
http,www,bedsschoolofdanceanddrama,co,1
com,amateurnikki,index,html,0
http,www,dietwords,com,5
http,www,mcdonoughmedia,com,8
www,sneakers,zip,pl,0
com,netring,ring,piusers;a,3
unsw,edu,au,disy,3
http,www,geocities,com,9
http,www,houghtonhistory,org,10
http,www,bluestonesurgical,com,5
http,www,scahq,org,5
http,www,gravescompany,com,12
www,sega,com,games,4
http,pi,nersc,gov,11
http,members,tripod,com,9
edition,cnn,com,exchange,8
www,elecplay,com,reviews,4
http,www,astarius,com,5
http,supervert,com,essays,0
http,www,pqrs,org,4
www,france,pub,com,6
http,www,wta,org,9
http,allrecipes,com,recipe,6
http,www,mini,vac,12
cgi,generic,strattera,htm,5
http,www,timelinesetc,com,10
www,equi,center,com,5
en,wikipedia,org,wiki,4
www,dailycal,org,rss,8
article,php,article,i,7
com,users,crabclan,crab,4
edu,financialaid,index,htm,10
http,www,ctsportfishing,com,9
whiz,com,downloads,req,3
recipesource,com,soups,soups,6
http,marcelbeldean,mb,com,7
http,rtg,misto,cz,7
uk,ba,ba,feat,11
ourworld,compuserve,com,homepages,9
http,www,thetexastamalewarehouse,com,12
http,linuxgazette,net,issue,3
http,www,ssc,nasa,11
http,www,hydroports,com,11
http,www,rescoplastics,com,2
nidr,nih,gov,health,5
www,gaelsport,com,html,14
caction,users,netlink,co,1
http,www,ryantaplin,com,8
www,norit,americas,com,2
http,campus,rgu,com,10
www,skotos,net,games,4
www,ketteringdodgeball,league,org,14
http,anywhere,wolfpaw,net,4
yahoo,com,group,diverselovefic,0
http,www,unl,edu,10
http,www,newadvent,org,13
lesbian,pornography,pics,com,0
com,shelters,ut,html,13
http,www,rpwax,com,11
http,www,snowboardsecrets,com,14
hctar,org,pdfs,gs,2
http,www,ukoln,ac,10
http,www,alternate,org,8
http,www,skilledsoftware,com,3
www,oracle,com,database,3
http,www,npr,org,6
http,www,hardyplantsociety,org,6
bikram,yoga,noosa,australia,13
http,www,ucmp,berkeley,11
www,absolute,playstation,com,4
org,search,rdbdetail,a,5
http,www,ecotrade,marketing,12
http,www,crystalrobinson,com,12
com,mov,revtemp,asp,1
www,colinbooth,co,uk,1
http,roboppy,net,food,6
www,tacksauce,com,nav,6
mysanantonio,com,rss,c,8
http,www,alduras,de,0
http,www,angelfire,com,9
http,www,herald,dispatch,8
http,www,awfc,org,6
xxx,sex,nude,porn,0
com,feet,in,nylon,0
www,fish,fun,com,10
http,www,uni,edu,10
tree,group,hyperotreti,amp;c,11
http,www,swatmovie,com,1
http,www,ministranten,sulzbach,7
com,helilessons,index,htm,9
http,www,gcghosthunters,com,13
http,www,civ,org,4
pc,ign,com,objects,4
computer,pc,games,revie,4
wlr,lands,weeds,star,11
homepage,univie,ac,at,10
http,www,group,sex,0
http,www,frontiersman,com,8
www,scubamed,com,index,5
http,enhancementshaman,wordpress,com,4
http,www,angelfire,com,13
http,annocpan,org,recent,3
www,laytonvision,com,au,5
http,www,ffd,com,3
fl,us,pub,batterers,13
gay,sex,area,com,0
de,buecher,new,php,3
http,ps,warriornation,net,4
www,jesus,fanclub,org,7
uk,mainrep,pdfs,tn,11
area,org,pubs,acmse,3
http,www,whatcomcommunityed,com,10
http,ca,geocities,com,1
recipesource,com,soups,soups,6
http,www,bollywoodpicturesgallery,com,1
http,home,neopets,com,3
http,www,pariseine,com,0
com,news,interactive,geno,11
http,www,spangdahlem,af,8
www,netadelica,com,ga,3
http,www,angelfire,com,13
http,www,dollyup,co,12
http,www,bannergrams,com,12
http,www,geocities,com,3
http,www,chris,kimble,10
tripod,com,asheram,hopeless,9
com,wedplan,a,hairdos,1
harrold,org,rfhextra,news,8
http,www,agroatlas,spb,11
opossum,org,facts,htm,7
com,soups,soups,rec,6
gamespot,com,ps,action,4
http,www,castlejapan,com,1
http,www,sddotnetdg,org,3
com,webcipes,soup,s,6
http,www,microsoft,com,4
moneyfactory,com,section,cfm,9
www,newadvent,org,cathen,13
www,kidshealth,org,kid,7
deslab,mit,edu,designlab,3
titans,uwosh,edu,mcrosscountry,14
http,www,british,cars,9
http,www,wwcc,wy,10
http,www,junctionchurch,org,13
www,fatfree,com,archive,6
free,quality,pics,com,0
health,qld,gov,au,5
http,www,ilovejesus,com,5
www,dinosaur,org,bonezone,11
ku,edu,hoopes,aztlan,11
knot,org,induction,shtml,11
www,qsl,net,dl,9
org,planes,f,tige,13
http,pc,ign,com,4
disney,nl,disneyonline,princess,7
http,www,sex,marks,0
http,www,geocities,com,11
http,www,newadvent,org,13
customcatering,net,rec,soup,6
http,www,mansclub,com,0
www,airsport,corp,com,11
http,www,factmonster,com,7
http,library,thinkquest,org,13
www,elf,stuba,sk,11
eia,doe,gov,kids,7
http,www,camping,southwest,9
http,education,ti,com,3
http,www,campwesleywoods,com,13
com,cg,agg,dll,4
http,www,amazing,com,11
www,ltg,ed,ac,3
http,www,adult,free,0
http,www,gamefaqs,com,4
http,www,marcellinos,be,0
kell,knight,index,html,4
the,flash,files,com,3
edu,depts,population,studies,10
www,globalshareware,com,index,3
www,tcfb,com,comix,1
au,ferg,issn,html,8
filmbug,com,people,l,1
recipes,files,choc,htm,6
http,www,awf,wroc,10
edu,personal,jgeorge,rocker,10
http,www,primeleaf,in,3
www,angelfire,com,mt,6
au,stud,orgs,html,13
http,www,radimbeznoska,cz,1
www,upstatenyroads,com,exitindex,9
http,www,sgcitychurch,org,13
com,soups,soups,rec,6
nd,edu,review,cfm,13
hawaii,edu,barnes,software,11
online,n,people,n,1
http,www,theaterguildwg,org,1
www,ucfv,ca,athletics,14
free,fat,pics,com,0
com,pc,action,doom,4
http,www,gridpatrol,com,3
http,www,ncjrs,org,13
www,angelfire,com,home,4
http,edvista,com,claire,11
http,www,timesonline,co,8
http,www,caique,parrot,9
http,www,vomitus,com,0
http,www,acz,com,11
com,nintendo,ds,n,4
http,www,policyalmanac,org,13
webspawner,com,users,notredameunive,10
http,www,irish,poteen,9
intkey,com,angio,www,11
http,www,alouette,org,9
ntlworld,com,david,boud,9
www,icpsolar,com,solar,7
www,scoutorama,org,connaissance,7
uk,teaching,courses,inf,3
http,medschool,slu,edu,5
com,movie,romymichelle,ind,1
http,www,psycosm,com,1
http,www,animationplayhouse,com,3
http,www,tsukuba,ac,10
http,www,checkpoint,wiehl,7
epicurious,com,recipes,recipe,6
http,legacy,library,ucsf,13
angelfire,com,sc,elmag,11
com,recipes,one,dish,6
http,www,patricioespinoza,com,8
pc,gamespy,com,pc,4
http,www,recipesource,com,6
http,www,boardingschoolsforgirls,com,10
game,over,net,review,4
cookingcache,com,soupsand,garlicsou,6
http,www,cdc,gov,5
http,home,att,net,9
murder,mystery,events,com,4
gamespot,com,pc,sim,4
http,tech,groups,yahoo,3
http,www,ubishops,ca,10
http,autosport,art,m,1
www,educationsoftware,com,au,3
com,au,stories,aoheadindn,8
plover,net,manuals,wishbrin,4
http,www,ucsd,edu,10
angelfire,com,hi,rhydinforum,4
history,hopper,danis,html,3
duke,edu,home,index,10
wii,electronic,arts,ste,7
http,ppm,intergraph,com,2
http,www,jamescroftshopefoundation,org,5
http,www,wildfireclassifieds,com,12
http,www,parmet,net,6
http,groups,yahoo,com,4
www,georgetown,edu,faculty,10
http,www,transonic,com,5
http,www,golfconnect,com,14
com,dvd,conan,html,1
http,www,cheatscodesguides,com,4
http,homepage,ntlworld,com,9
http,www,csar,uiuc,11
www,nlc,gov,cn,10
public,wartburg,edu,trumpet,10
bc,ca,firerescue,fire,5
wcarena,narod,ru,eng,4
www,cumbriascouts,org,uk,9
www,bcou,ca,programs,10
http,www,geocities,com,9
cheatcc,com,ds,rev,7
pbs,org,wgbh,nova,7
http,www,ianchadwick,com,7
www,paiercollegeofart,edu,programs,1
www,netrover,com,rochespt,13
www,classicmotor,co,uk,9
miis,edu,pubs,npr,13
smileys,childcare,co,uk,6
http,blog,redsneaker,net,13
http,www,angelfire,com,1
www,newadvent,org,cathen,13
easybyte,com,products,ticker,8
com,mn,bryansmtrucks,reci,6
http,www,chillfactor,com,14
www,sizenken,biodic,go,7
gamespot,features,pc,besto,4
www,mcd,ie,photos,8
avslinx,com,free,latina,0
http,www,scoutingmagazine,org,9
http,www,kidsolr,com,7
www,sports,equip,supplies,12
sony,psp,games,previews,7
http,www,geocities,com,9
http,www,voltars,com,0
www,hdnetwork,com,index,8
http,revsharexxx,com,rev,0
http,www,recipesource,com,6
www,culturevulture,net,movies,1
www,geocities,com,tokyo,1
http,www,mltgains,com,2
com,ron,wilcox,onlinete,11
multinationalmonitor,org,hyper,issues,8
www,urmc,rochester,edu,5
www,healthsafety,co,uk,5
org,wiki,john,lasseter,1
www,sc,crg,com,0
http,www,contelec,com,2
software,plc,uk,games,4
bmj,com,cgi,content,5
http,en,wikipedia,org,14
http,www,efn,org,1
http,www,chandlermarks,com,1
http,www,colgate,edu,10
cgi,generic,cortisne,htm,5
www,angelfire,com,games,4
www,free,hardcore,sex,0
http,www,magnacharta,com,13
cs,wustl,edu,schmidt,3
http,www,eatrightnebraska,org,5
http,www,advocatehealth,com,5
www,medhelp,org,forums,5
http,bound,adultbouncer,com,0
com,email,scripts,l,9
pc,the,settlers,v,4
http,www,drought,unl,7
www,indirasex,com,older,0
http,www,aboutsportscars,com,14
http,www,hepcat,se,12
http,www,greenbankfarm,com,9
http,www,gaming,age,4
http,www,nudetitty,com,0
angeldance,home,att,net,12
http,www,primoyachting,com,9
http,www,digital,web,10
physics,adelaide,edu,au,11
www,ambermango,com,php,4
solae,com,soyproteinrecipes,recipes,6
http,www,maxillofacialcenter,com,5
http,www,shunshinghk,com,2
http,www,uk,payroll,3
com,wa,egfdt,intro,13
http,www,eaakhagundogs,co,9
http,www,michaiel,com,12
www,geocities,com,woot,6
www,freestylesnowsports,co,uk,14
www,barbarajaskiewicz,pl,lang,1
tv,groups,yahoo,com,8
http,www,recipeplace,com,6
http,www,termseekinc,com,3
http,caribou,cc,trincoll,10
http,getinfo,kaplancollege,com,10
com,recipes,chicken,autum,6
http,www,geocities,com,7
http,www,angelfire,com,4
agroatlas,spb,ru,en,11
ru,dose,eindex,htm,11
http,www,bargirlz,com,0
www,agirlinuniform,com,index,0
http,www,lesclesjunior,com,7
heat,gr,jp,jr,7
http,geocities,com,bethel,7
com,ret,amanita,species,11
www,vidgames,com,ps,4
http,www,angelcovers,org,12
http,www,newmars,com,11
http,www,umbcretrievers,com,14
bha,vitalfootball,co,uk,14
pwrc,usgs,gov,id,11
web,onetel,net,uk,10
http,www,all,free,0
http,www,ohsu,edu,5
tcmpage,com,hpirregular,period,5
http,www,washingtonjewishweek,com,8
www,energy,net,org,13
metacritic,com,music,artists,1
www,gamecritics,com,review,4
geocities,com,o,m,13
www,ncsa,uiuc,edu,3
www,opensource,training,de,3
au,index,php,option,8
com,water,moon,magick,13
www,npwrc,usgs,gov,11
http,www,northringwoodvet,com,5
encarta,msn,com,encnet,7
cheatcc,com,psx,espnnflpt,4
http,www,recipesource,com,6
http,www,gerolsteiner,de,14
com,au,bnbg,billion,4
http,www,woodlands,junior,7
www,gamespot,com,ps,4
php,option,com,co,8
com,feature,cov,si,1
com,silicon,valley,mo,6
canary,search,optimisation,com,3
de,homepage,neu,blau,9
com,games,products,dc,4
co,uk,nature,wildfacts,7
http,www,cinescape,com,1
grow,n,thrive,com,12
www,therecoverygroup,org,odat,5
www,srpska,mreza,com,13
kudzukat,kks,soft,html,3
www,geocities,com,mikestvjobs,8
http,tsehanson,tripod,com,8
http,www,dxing,com,9
geocities,com,akrishi,taotehch,13
www,maimonides,foundation,org,13
au,index,php,option,8
http,clublambpage,com,clairclublambs,2
http,www,aim,edu,10
com,n,action,supermario,7
imdb,com,title,tt,1
matureescort,com,sexy,mature,0
capt,cement,games,htm,12
http,svmomblog,typepad,com,6
http,en,wikipedia,org,4
http,www,guthrie,org,5
edu,au,stud,orgs,13
http,www,instrumentsmedievaux,org,7
org,wiki,literate,programming,3
http,www,grimmbindery,com,2
gov,java,profile,symbol,11
http,www,eriks,empire,1
http,www,mercuri,net,2
departments,oxy,edu,uepi,8
http,www,bedtimecomfort,com,12
http,www,angelfire,com,4
www,paris,org,kiosque,6
http,www,marketingexperiments,com,6
http,www,physics,ubc,14
http,clubs,roanoke,edu,13
pc,ign,com,objects,7
org,content,voice,free,13
www,game,over,net,4
http,www,vanalstyneleader,net,8
www,polisci,uconn,edu,10
www,ny,geocaching,org,9
http,www,bio,brandeis,11
conncoll,edu,departments,comsci,10
ndaa,org,pdf,policy,13
net,holden,mframe,htm,10
www,computerandvideogames,com,article,4
pc,gamezone,com,gamesell,7
mbnet,fi,ketonen,db,4
about,com,cs,astronomerbios,7
http,www,aad,org,5
cs,uiowa,edu,jones,10
www,petfinder,com,shelters,13
www,vh,com,artists,1
ign,com,objects,html,7
http,www,interactivereporting,net,3
hartford,edu,www,index,10
www,ebookmall,com,palm,3
www,bridgedale,net,catherine,5
pic,com,foot,pic,0
linz,ac,at,people,3
http,www,fordcollection,com,12
http,www,derkeiler,com,3
http,www,all,reviews,1
angelfire,com,sc,pete,4
ringsurf,com,netring,ring,3
http,www,crh,noaa,8
http,www,fightingfalcons,com,10
astrored,net,nueveplanetas,solarsys,7
http,www,freewebs,com,13
csc,villanova,edu,japaridz,11
www,il,fop,org,13
www,newcartestdrive,com,review,6
frontiernet,net,mmarlette,cloud,3
http,www,soundclick,com,1
http,www,duke,edu,10
http,www,bpib,com,7
www,fs,fed,us,11
orgsites,com,fl,thunderblades,14
it,uu,se,paho,4
wikipedia,org,wiki,colchicum,11
http,www,northwestsbtclub,co,9
www,mcr,jobs,com,2
http,www,vamtech,ent,3
com,viewcolumn,cfm,co,1
http,www,mansfield,edu,10
imdb,com,name,nm,1
http,www,norskejenter,com,0
home,earthlink,net,c,4
co,uk,lego,lightscan,9
ucsbgauchos,cstv,com,sports,14
au,rcmohr,the%,d,13
english,bham,ac,uk,11
http,www,collectivelight,com,5
http,www,planteck,com,12
www,naughtycelebrity,com,sites,0
kidshealth,org,teen,diseases,7
http,www,quadriplegia,com,12
ruralhealth,unimelb,edu,au,5
org,cathen,a,htm,13
www,hot,free,sex,0
abs,centres,page,cfm,10
ccat,sas,upenn,edu,13
ecst,csuchico,edu,mcleod,11
www,medill,northwestern,edu,8
http,www,focusweb,org,11
com,rpg,abyss,hunter,4
http,home,iprimus,com,1
geocities,com,lizardcommando,enter,4
php,option,com,co,8
www,geocities,com,collegepark,13
www,gamespot,com,ps,4
http,www,georgin,com,2
http,www,soyouwanna,com,5
http,www,princetoncryo,com,11
http,www,geocities,com,1
nancy,metz,fr,ia,7
http,www,susanirby,com,12
www,recipes,us,co,6
wwnorton,com,catalog,spring,11
bear,org,black,blackbearresearch,11
www,ccel,org,ccel,13
http,reviews,digitaltrends,com,4
http,triad,bizjournals,com,8
just,free,pics,tits,0
http,www,angelfire,com,1
http,www,oldnewscopy,com,8
berkeley,edu,plants,lycophyta,11
http,www,trafficgirl,com,0
cds,aas,duke,edu,1
http,www,cvjm,pfadfinder,7
com,soups,soups,rec,6
http,www,revivalsoy,com,6
process,climate,atm,htm,11
ntsc,uk,com,review,4
com,mikehorvath,geo,xtens,4
http,fritzthecat,free,com,9
http,www,americanfearclothing,com,12
http,www,ballardlaw,com,13
wgbh,pages,frontline,shows,13
lycos,nl,hooijer,index,6
http,www,hht,org,5
http,www,tclc,com,5
www,ao,net,acken,14
http,www,robesonian,com,8
http,www,rxlist,com,5
www,thespiannet,com,actresses,1
http,www,qtcc,org,9
http,www,nidr,nih,5
www,wcu,edu,releases,8
http,www,eroticaexpo,co,0
npr,org,templates,topics,2
http,www,graceroyals,com,14
angelfire,com,realm,deathblow,4
abc,go,com,primetime,7
http,www,totalsite,com,3
www,livelystone,org,churches,13
http,membres,lycos,fr,7
http,www,iconoclast,org,4
xxx,black,porn,com,0
http,www,vcpa,com,8
user,itl,net,colonial,9
com,pc,cheats,fre,4
bbc,co,uk,sport,14
ign,com,objects,html,7
http,www,uams,edu,5
http,www,newstodaynet,com,8
http,www,adaptivesports,org,14
http,www,allthings,love,0
bizjournals,com,tampabay,stori,13
http,www,vedantacentre,org,13
http,www,orchard,software,3
www,cheatcc,com,n,4
http,csclub,cs,sunyit,10
http,www,aurora,edu,14
http,www,freespiritkites,com,9
http,www,free,gay,0
www,geocities,com,uru,4
imagine,gsfc,nasa,gov,7
http,www,amt,com,5
bbc,co,uk,hi,7
http,www,soundrecordingadvice,com,9
http,www,robertniles,com,8
http,www,csmonitor,com,8
http,games,groups,yahoo,4
http,www,themountainecho,com,8
http,www,geocities,com,1
http,www,causemarketingforum,com,2
www,geocities,com,sgrho,10
cnserver,nkf,med,ualberta,5
http,bombermaze,sourceforge,net,4
http,www,frontiermgmt,com,5
http,www,pjbpubs,com,5
http,usliberals,about,com,8
ds,ign,com,objects,7
http,www,geocities,com,14
www,uib,no,elin,1
http,www,thespiritoflife,co,9
http,www,dipbot,unict,11
http,www,apdaparkinson,org,5
http,members,shaw,ca,4
http,www,kindai,ac,10
com,secretary,upskirt,i,0
http,www,mfiles,co,1
www,muenz,shop,de,12
http,www,inventiveparent,com,12
net,jnjbloom,index,html,1
www,aacsports,com,sport,14
http,allrecipes,com,search,6
http,www,sfcrowsnest,com,1
www,freewebs,com,spiritualcounselling,5
http,www,ozanimals,com,11
http,www,bbwsexpixxx,com,0
www,islandsinfo,com,skiing,14
http,www,planettribes,com,4
org,download,settlements,ma,13
www,artinstitutes,edu,sandiego,10
http,www,aktefakte,com,0
http,members,tripod,com,6
http,www,tackarate,com,14
com,pc,action,ubersoldier,4
www,homsinc,net,index,2
http,www,angelfire,com,4
http,www,bisshanghai,com,10
www,bc,edu,bc,1
pagesperso,orange,fr,brunosophie,0
http,www,castlebar,ie,14
http,www,bcmastergardeners,org,6
library,csudh,edu,cdales,10
geocities,com,willow,choice,6
miamipresbytery,org,churches,dayton,13
factmonster,com,ce,people,7
www,kidde,fenwal,com,2
mediatraining,pr,com,indexgb,2
depts,hort,consumer,fa,11
superconductor,com,mp,html,1
http,gladstone,uoregon,edu,10
vcpa,com,au,index,8
tools,ietf,org,html,3
http,groups,yahoo,com,1
www,gamespot,com,gamecube,4
http,www,tompaine,com,8
http,www,free,gay,0
tvguide,com,movies,home,1
http,www,nla,gov,1
www,art,conservation,org,10
http,stuorgs,uidaho,edu,10
bio,davidson,edu,projects,11
lob,lup,lucia,or,13
http,www,recipes,us,6
http,www,insyst,com,3
http,marilevaux,mybdsm,com,0
kombo,com,article,php,7
www,ruf,rice,edu,10
http,www,kanoepeople,com,14
http,recipesource,com,soups,6
http,www,rvmobile,com,12
com,free,bangtwo,a,0
http,www,angelfire,com,9
sports,yahoo,com,ncaaw,14
http,www,takeflightvideo,com,2
http,www,geocities,com,10
armap,welcome,kgh,archive,10
http,www,arcade,equipment,4
http,www,eddiecurtis,com,1
http,www,media,visions,3
archive,salon,com,weekly,1
mmpe,sec,ch,ch,5
www,geocities,com,barbeccrunner,14
http,www,paulvandyk,de,1
com,who,david,bowie,1
angelfire,com,games,monarchs,14
tripod,com,bread,html,6
gaming,age,com,cgi,4
www,gamespot,com,ps,4
www,sackvilletribunepost,com,rss,8
members,tripod,com,trailbase,14
edu,athletics,football,footb,14
www,labrador,caribou,com,9
amazing,com,ultra,htm,11
http,www,drasticmeasures,com,0
www,nzbirds,com,birds,11
harley,davidson,wallpaper,blogspot,3
org,herpetology,main,html,9
napier,ac,uk,sebe,10
www,traffick,com,article,13
http,anchora,cz,nwc,3
au,weather,nsw,sevwx,7
http,www,millbreaux,com,12
kidzworld,com,site,at,7
http,www,jntrading,com,12
http,www,deerrungolfcenter,com,14
angelfire,com,oh,skinnersanctum,0
learn,xml,schema,tutorial,3
com,where,speakers,w,6
www,cs,usm,my,10
home,gci,net,divs,9
au,eureka,index,htm,13
