text1,text2,text3,text4,class
groups,yahoo,com,group,10
http,www,canadacart,ca,3
http,ps,gamespy,com,7
t,online,de,rumba,11
com,fl,hautere,index,6
http,www,golfrochesterguide,net,14
com,read,feature,asp,1
com,u,ce,multi,14
http,www,versiontracker,com,3
com,hollywood,makeup,jea,1
lookoutsoft,net,products,html,3
us,imdb,com,title,1
http,www,biofibreindustries,com,2
tripod,com,ainderbycampanile,as,1
http,videogames,atari,com,4
http,www,claudiapoe,it,0
public,jostan,egg,htm,12
ip,eti,uva,nl,11
fda,gov,mow,intro,7
co,uk,hi,england,13
article,php,article,i,7
http,www,hispandex,com,0
www,ilovejesus,com,myhome,5
com,videogames,skies,of,4
http,hairy,bush,pussy,0
http,www,illinoisotb,com,4
cnn,com,basketball,co,14
www,trannyfucking,com,zippys,0
jp,amino,aminosan,kids,7
purdue,edu,ddjemiso,purduetrum,1
www,geocities,com,athens,7
www,cheatcc,com,ds,7
http,www,geocities,com,9
www,richards,realm,com,0
http,www,tdna,org,8
http,www,obsoletecomputermuseum,org,9
library,thinkquest,org,mozrep,7
edu,cspa,index,shtml,10
kingdomplantae,net,commonmullein,php,11
hotsexsite,com,boundup,html,0
acm,cs,tamu,edu,10
http,www,ida,liu,3
http,www,horneyhunks,com,0
http,www,micnap,com,1
com,people,l,john,1
http,www,vigconic,com,5
it,uu,se,paho,4
http,www,denblanken,com,8
www,psci,net,drmott,9
au,index,php,option,8
www,error,code,org,3
http,es,wikipedia,org,7
http,www,anchorexpress,com,12
http,www,crashonline,org,4
tpg,com,au,users,12
http,agrss,sherman,hawaii,6
poets,org,poet,php,1
http,www,geocities,com,10
dinnercoop,cs,cmu,edu,6
http,www,med,wisc,10
com,sfgate,rss,feeds,8
rose,shulman,com,recipes,6
http,www,spanishmaterial,com,10
nottingham,music,society,org,1
library,ucsb,edu,istl,10
edu,bio,s,labudda,11
http,www,cmbs,org,2
utexas,edu,palmquis,courses,10
adventurealliance,com,portable,clim,9
www,linuxjournal,com,article,3
com,mov,revtemp,asp,1
www,sands,trustee,com,10
http,www,wuu,org,13
globalgourmet,com,destinations,nepal,6
porn,movies,pictures,com,0
www,sos,rasisme,no,13
cqe,northwestern,edu,cqefp,10
ret,amanita,species,cle,11
porn,pussy,free,por,0
http,www,recipeplace,com,6
edu,microbook,ch,htm,5
http,www,bcs,tx,3
uva,nl,bis,flora,11
www,geocities,com,bourbonstreet,1
user,itl,net,colonial,9
www,geocities,com,heartland,6
http,www,pnl,gov,11
org,gallery,of,the,6
rpgvault,ign,com,articles,4
geocities,com,pipeline,ridge,14
http,www,pond,house,9
http,www,gozips,com,10
co,uk,games,vb,4
com,associations,association,b,14
http,www,rv,ranch,9
yale,edu,science,subject,10
com,group,malk,ooc,4
over,net,reviews,php,4
http,beeznest,screamin,bee,6
http,www,fortran,com,3
news,bbc,co,uk,14
http,www,epa,gov,7
http,www,newadvent,org,13
http,www,angelfire,com,12
org,doi,abs,vi,2
compuserve,com,homepages,trich,9
siddhayoga,org,au,syfscripts,13
www,eurogamer,net,article,7
http,www,scubabyte,com,9
org,cathen,d,htm,13
http,www,galleronwine,com,9
angelfire,com,wy,marypierce,14
www,etax,dor,ga,13
http,www,globalartgallery,com,1
nottingham,ac,uk,caving,10
http,angelfire,com,tv,9
http,www,newadvent,org,13
cybertruffle,org,uk,vinales,11
http,www,imnotsorry,net,13
www,veganfamily,co,uk,6
http,www,gamefaqs,com,7
http,www,davelozinski,com,6
http,www,safersm,org,0
www,nicholsathletics,com,index,14
gamespot,com,n,sports,4
http,www,sjgames,com,4
http,www,drlglass,com,5
nlm,nih,gov,medlineplus,5
http,www,gameindustry,com,4
www,sics,se,joe,3
com,alive,well,jan,5
juicysexypussy,com,simplysylvie,sim,0
http,www,goldcoastrose,org,6
http,home,comcast,net,3
game,group,sheet,game,4
http,www,epigram,org,8
http,www,uwlax,edu,10
http,ccat,sas,upenn,13
gov,ammem,today,today,13
www,cookingcache,com,seafood,6
www,ndt,net,article,11
com,xbox,action,spiderm,7
http,home,comcast,net,1
http,whatscookingamerica,net,beverage,6
com,users,louern,mepindex,1
ox,ac,uk,quarrell,14
gardendigest,com,index,htm,6
bclocalnews,com,bc,north,8
www,gamespot,com,ps,4
www,botany,hawaii,edu,11
http,www,buffalogames,com,4
com,chriscindy,ca,frames,6
http,www,utorrent,com,3
http,www,masseyandrogers,co,2
http,cooking,erp,volga,6
www,golfconnect,com,au,14
http,www,cincinnatichildrens,org,5
http,www,csiro,au,7
www,usda,gov,oce,8
http,www,slis,indiana,2
www,mactech,com,articles,3
http,www,redroommedia,com,0
men,apr,the,rock,14
http,www,stiegler,natursteine,11
recipesource,com,soups,soups,6
http,www,kyrawines,com,9
http,www,carlbialik,com,8
nancyskitchen,com,muffin,recipes,6
english,donga,com,srv,3
http,www,gen,accord,9
gamespot,com,ps,puzzle,4
maths,gla,ac,uk,11
http,www,bbc,co,6
www,z,teamkarate,com,14
http,www,harlanlodge,org,13
liquidnarrative,csc,ncsu,edu,1
http,doggerelcartoons,homestead,com,9
http,www,americanchemical,net,2
www,gameboomers,com,wtcheats,4
http,www,peterecskickboxing,com,14
http,www,toecleavege,com,0
lists,topica,com,lists,6
http,www,freewebs,com,14
qld,gov,au,pigs,5
www,angelfire,com,emo,13
http,www,wallaceburgcourierpress,com,8
stories,how,to,doors,6
http,www,elcentrocollege,edu,10
geocities,com,xav,clan,4
www,arthurgrosset,com,sabirds,11
com,rss,etlatest,xml,8
com,auto,manf,kia,6
bin,gettrdoc,ad,ada,13
upstatenyroads,com,exitindex,shtml,9
tomato,garden,casserole,shtml,6
http,www,alfredstate,edu,10
http,home,att,net,1
http,www,geocities,com,6
http,www,edeldildo,com,0
mov,revtemp,asp,cid,1
http,www,urbanext,uiuc,6
http,members,jcom,home,14
com,dreamcast,rpg,phantasy,4
www,recipesource,com,soups,6
www,geocities,com,sunsetstrip,1
games,teamxbox,com,xbox,4
edu,bridge,archive,fe,9
www,thespiannet,com,actresses,1
http,www,uark,edu,10
com,sports,m,basebl,14
http,www,medicinenet,com,5
pc,sins,of,a,7
http,www,reprisemedia,com,3
kinoeye,org,woll,php,1
free,lesbian,pictures,com,0
ntlworld,com,cardwell,framese,13
http,members,tripod,com,6
www,gamestats,com,objects,4
http,www,btselem,org,13
http,www,mineralogie,uni,11
www,rollingstone,com,reviews,1
porn,pics,free,porn,0
co,uk,home,aspx,14
denmark,dk,hvidvinget,maag,11
www,freesexblack,com,cades,0
www,tvguide,com,movies,1
www,geocities,com,thesaiyantrainer,4
www,ikfoundation,org,exhibitions,10
http,www,thepitzerranch,com,14
www,musashi,nl,engels,14
wiarton,willie,org,index,13
www,state,gov,p,7
s,c,amp;p,c,1
ign,com,objects,html,7
a,pornsite,com,angie,0
www,dinosaur,org,bonezone,11
www,emporia,edu,socanth,11
http,www,seattleavionics,com,12
let,rug,nl,usa,7
services,admin,utas,edu,13
http,www,kuleuven,ac,11
zone,com,perfect,pornstars,0
http,millercenter,org,academic,13
watchtower,org,library,w,13
www,uky,edu,studentorgs,10
http,www,valdelin,fr,11
www,angelfire,com,rant,13
www,free,gay,porn,0
http,web,mit,edu,10
http,www,copacabanarunners,net,3
http,www,lanificio,policarpo,2
http,www,narviks,nl,9
http,www,cincinnatichildrens,org,5
www,freeporn,pics,net,0
http,www,wabikon,com,7
http,www,wiseupkids,com,7
http,www,garriottart,com,12
ip,eti,uva,nl,11
http,www,west,ext,7
www,ccs,lanl,gov,11
http,www,muscledommes,com,0
www,sportal,com,au,14
http,www,aprilfish,com,8
http,www,math,fju,11
www,pccoach,com,triathlon,14
ign,com,objects,html,4
com,games,index,html,4
evoyage,com,billsessays,pedophile,0
sexy,brazilian,shemale,com,0
www,stmichaels,westernnewfoundland,angl,13
www,urbanext,uiuc,edu,7
http,www,wilmotspeedway,com,14
http,www,equilegends,com,14
welcome,cfm,glbt,issue,13
www,wildak,com,fishing,9
locations,adp,country,u,7
allscifi,com,topics,info,1
http,www,theeveningtimes,com,8
tripod,com,savehorizons,realms,9
tripod,com,normal,oddballz,4
com,mov,revtemp,asp,1
www,usccb,org,nab,13
www,cdc,gov,ncidod,7
www,zen,zen,co,4
florawww,eeb,uconn,edu,11
in,dirtypics,com,sites,0
ie,en,en,html,13
www,groups,dcs,st,11
http,www,nhk,or,7
http,www,bolognese,biz,9
com,review,filmsl,f,1
edu,tid,zeg,d,13
islands,com,recipes,html,6
state,gov,p,af,7
http,www,angelfire,com,1
http,games,groups,yahoo,4
http,www,tribunecourier,com,8
www,angelfire,com,empire,12
rubens,anu,edu,au,1
http,games,teamxbox,com,4
http,pc,gamespy,com,7
http,elgappodesigns,atspace,com,1
caction,users,netlink,co,1
http,www,myshopify,com,12
http,www,scout,at,7
w,asiatique,uk,html,10
vvandeme,free,fr,deadlands,4
astro,cf,ac,uk,11
http,www,studyintl,com,10
http,boomtown,net,en,4
http,www,infocom,if,4
tutorials,com,free,wind,3
http,www,gamespot,com,7
math,inst,hu,pub,11
http,blogjackets,blogspot,com,14
funandsun,com,tocf,wildlife,11
http,www,up,com,7
http,modecideas,com,chess,4
fas,org,sgp,advisory,13
www,gnome,sk,dwarf,3
www,freewebs,com,lgfindlay,8
http,www,gamespot,com,4
home,earthlink,net,kmartin,9
www,environment,gov,au,7
inac,gc,ca,ks,7
http,www,hungrymonster,com,6
http,homepage,ntlworld,com,13
http,www,netadelica,com,3
gamerevolution,com,oldsite,games,4
www,cotf,edu,ete,7
http,pc,ign,com,7
v,kids,index,htm,7
www,bostonphoenix,com,boston,1
absolute,playstation,com,api,4
com,sports,w,soccer,14
geocities,com,anotherbeat,poetr,1
warren,wilson,edu,religion,13
www,absolute,yachting,com,9
http,www,italianoporticando,com,10
http,home,windstream,net,11
http,www,encoreware,com,2
http,www,paragraphs,com,3
com,hot,lesbian,games,0
org,recipes,asian,html,6
http,www,amazon,co,12
com,article,pl,sid,3
if,legends,org,adventure,4
http,www,cyberspacegrill,com,6
forematt,free,online,co,3
uni,wuerzburg,de,search,11
http,www,advocatehealth,com,5
pub,histmath,people,ca,11
www,portsight,com,products,3
www,clubx,com,au,0
free,fr,page,enfants,7
http,www,britarch,ac,11
dhs,phila,gov,intranet,13
cwpost,liunet,edu,cwis,10
geocities,com,timessquare,euch,4
http,www,targeting,com,2
poptarget,com,inventingdream,brains,10
www,geocities,com,janine,7
http,www,womenstreatmentcenter,org,5
www,engineering,usu,edu,1
http,www,bassinbunch,com,9
http,www,about,teen,0
world,newspapers,com,alternative,8
gamezone,com,gamesell,p,7
gamerevolution,com,oldsite,games,4
http,www,wta,org,9
http,www,lauranumeroff,com,7
wildernet,com,colorado,mtnbiking,14
http,www,rxlist,com,5
http,www,nevum,com,3
http,anatomy,queensu,ca,10
www,freepornthumbnails,com,index,0
http,www,stylebakery,com,6
angelfire,com,ok,mincominstrel,8
pics,free,porn,pussy,0
http,www,apvw,nl,12
www,adult,pictures,biz,0
http,www,danrivercompany,com,14
ne,jp,herpsgh,theandras,11
promote,festival,earth,day,7
aad,org,public,publications,5
movies,groups,yahoo,com,1
npr,org,templates,topics,2
iagora,com,recipes,lb,6
www,stickler,org,uk,5
www,wormspit,com,bhg,7
com,soups,soups,rec,6
com,ds,action,soulbubbles,7
http,pc,gamespy,com,7
http,www,groundsforchange,com,12
www,emedicine,com,derm,5
geocities,com,wits,navigators,10
www,enature,com,fieldguides,7
www,fowler,ucla,edu,10
carleton,ca,exhibits,tacoma,11
com,xbox,sports,davidbeckh,4
wilson,edu,religion,newifo,13
www,ifa,hawaii,edu,11
ac,uk,about,the,10
http,www,taquitos,net,9
allscifi,com,topics,info,1
physicsweb,org,article,world,11
http,www,german,hairbrushes,12
http,www,rollingstone,com,1
http,cups,sourceforge,net,3
afn,org,afn,scanner,9
http,www,thegarret,org,10
http,www,teens,panties,0
ga,gov,ptd,adm,13
treehouse,dance,space,htm,1
com,recipes,one,dish,6
agg,dll,p,agg,4
www,oncolink,com,resources,5
recipesource,com,ethnic,asia,6
org,en,asia,indonesia,13
ac,uk,sebe,pages,10
www,va,al,anon,5
home,comcast,net,seeleyjh,6
http,ds,gamespy,com,4
http,www,parentsplace,com,5
www,susqu,edu,sports,14
net,au,factsheets,spotted,7
saosd,tripod,com,lithopsstudygroup,6
native,languages,org,art,7
http,www,harvard,edu,10
www,gamerevolution,com,oldsite,4
com,bangbus,preview,ind,0
www,bio,brandeis,edu,11
http,www,aristaflutes,com,1
res,hall,iodes,html,11
fiu,edu,me,robotics,3
suntimes,com,apps,pbcs,1
gov,ncidod,dbmd,diseaseinfo,5
easybyte,com,products,addjs,8
www,angelfire,com,rpg,4
angelfire,com,comics,fake,1
www,rxlist,com,cgi,5
pigs,com,boys,own,7
http,www,craigmarlatt,com,7
www,foodco,com,tw,2
gov,au,cgi,bin,11
http,www,ausintpic,com,1
http,space,about,com,7
weather,aol,com,locations,7
www,simtaraleos,co,nz,9
http,winemaking,jackkeller,net,9
soft,revtemp,asp,cid,4
ket,org,index,htm,10
porn,pics,free,p,0
antiquity,ac,uk,projgall,11
free,sex,free,sex,0
gaysonly,net,way,action,0
newadvent,org,cathen,b,13
pubs,publications,p,htm,11
com,videos,mystery,men,1
http,www,greenwich,college,10
http,www,voorbeginners,info,7
www,opti,mum,com,6
ibm,com,servers,eserver,3
www,petfinder,com,shelters,13
org,cathen,a,htm,13
reviews,php,page,ps,4
hi,art,u,c,0
http,www,rpg,net,4
ac,uk,acad,management,10
sex,com,avs,classy,0
knot,org,induction,shtml,11
http,www,mlfd,org,5
eidosinteractive,com,games,embed,4
www,g,tv,com,4
http,www,electro,seise,11
www,geographical,co,uk,9
time,com,time,godcom,7
home,aspx,team,elmbr,14
http,www,erniesbikeshop,com,12
mc,vanderbilt,edu,dbmi,5
angelfire,com,rpg,gohansrpg,1
http,www,carnazzo,com,13
http,utenti,lycos,it,0
edu,departments,renaissance,e,10
http,www,qismat,com,4
wcbk,teams,index,html,14
catteryrow,com,listings,abyssinian,9
missouri,edu,xplor,hesguide,6
www,freewebs,com,arwen,1
http,z,invisionfree,com,4
www,geocities,com,feelthewindacres,4
glyphs,com,art,kandinsky,7
www,mis,limited,co,3
www,westburyrangersfc,co,uk,14
http,www,nabj,org,8
www,whitledge,burgess,com,9
com,soups,soups,rec,6
http,www,boston,com,8
http,www,dog,ids,12
org,lobster,salad,shtml,6
http,www,peopleinthesun,com,13
http,www,seaworlddivers,com,9
http,www,terralingua,org,11
fi,marianna,gourmet,recipe,6
va,us,eli,spd,11
http,www,karaokeworldseries,com,1
http,www,ayersleather,com,12
net,public,jostan,egg,12
http,www,planettribes,com,4
www,porn,teen,xxx,0
http,www,hot,free,0
ndbc,noaa,gov,cgi,8
ietf,org,html,rfc,3
http,www,pacifier,com,14
www,janeqiu,co,uk,8
unl,edu,epublic,pages,5
bw,a,valga,htm,13
www,esm,rochester,edu,1
thespiannet,com,actresses,a,1
cnn,com,showbiz,tv,1
www,vamtech,ent,com,3
www,recipesource,com,soups,6
http,www,cookcreative,com,2
org,idaho,txt,html,0
www,rgu,ac,uk,10
shef,ac,uk,uni,11
privatewww,essex,ac,uk,4
org,healthinfo,dietaryfiber,fi,5
gopher,elrond,schoenleber,com,3
http,www,garysdetecting,co,12
http,www,theu,ca,8
members,tripod,com,rkish,6
www,emedicine,com,med,5
www,math,uconn,edu,11
baseballlibrary,com,ballplayers,pla,14
www,m,media,com,2
teen,sex,index,html,0
http,www,magichat,co,1
animats,com,papers,languages,3
http,www,eagleroofing,com,2
http,www,chemie,wz,7
http,blog,meriwilliams,com,3
pc,ign,com,articles,4
www,mediafederation,org,au,8
http,www,mashellcockers,com,9
gov,cancerinfo,pdq,treatment,5
http,www,vipbg,vcu,3
uwaterloo,ca,migod,uml,3
http,benedikt,brandes,gymnasium,7
www,a,pics,com,0
http,www,portableshelters,com,2
http,www,geocities,com,1
http,www,thegiftlist,com,12
http,www,huffakerengineering,com,12
http,www,classicwebsitedesign,com,3
www,geocities,com,waxed,14
dll,p,amg,amp;s,1
http,www,royalcrownltd,com,12
www,cancer,org,docroot,5
http,www,bellerugs,com,12
http,extension,missouri,edu,6
http,www,culturalcontentforum,org,10
www,keyoti,com,products,3
www,angelfire,com,art,3
usatoday,com,weather,wilist,8
http,www,geocities,com,2
http,www,theriveroflifechurch,org,13
www,m,a,h,5
www,newbreedsoftware,com,defendguin,4
http,www,domusacademy,com,1
http,www,mainebanner,com,2
http,www,ringuettepierrefonds,com,14
geocities,com,southbeach,lagoon,1
bbc,co,uk,hi,7
fetish,porn,pics,com,0
networkcomputing,com,netdesign,fram,3
labyrinth,net,au,movibuff,12
http,www,hairychat,com,0
scifimoviepage,com,dvd,conan,1
com,a,mature,index,0
uk,pigeon,sp,htm,11
www,cookitsimply,com,fish,6
members,tripod,com,firstwave,1
yahoo,com,group,shovelrider,9
http,www,bslbv,com,13
www,fe,lines,co,0
www,epicurious,com,recipes,6
gov,history,cardozo,htm,13
pr,com,indexgb,html,2
http,members,lycos,co,4
fujitsu,com,group,labs,7
http,www,muncheerleading,com,14
www,orewasurfclub,co,nz,14
www,pussy,free,porn,0
http,www,natmus,gl,10
www,redtractor,usa,com,8
http,www,liverfamilies,net,5
free,fr,noel,html,7
library,yale,edu,science,10
socialsecurity,gov,history,cardozo,13
http,www,wingsofspirit,co,3
www,sw,org,depts,5
http,www,int,comp,2
bham,ac,uk,staff,11
http,www,clemro,com,2
org,wiki,mesol%c,%adtico,7
http,train,combat,com,14
http,www,aurora,edu,14
blogs,blog,aspx,readyfir,8
com,view,jsp,art,13
http,www,websterclub,org,13
army,mil,sites,news,8
http,www,berlex,foundation,5
http,www,recipesource,com,6
http,www,blarg,net,1
ptialaska,net,padcs,services,11
http,www,preisx,de,0
alaskawebs,com,captainron,fishing,9
org,cathen,b,htm,13
maranathalife,com,teaching,jew,13
com,web,netiquette,shtml,3
http,capital,lk,net,13
http,www,geocities,com,11
com,pc,rpg,hellgatelondon,4
on,ca,services,athletics,14
gov,glnpo,native,tepee,7
http,members,fortunecity,com,11
http,www,tualatinumc,org,13
http,www,uexpress,com,8
www,topical,bible,studies,13
www,gbgm,umc,org,13
http,www,property,coach,6
http,www,dust,tex,2
www,uiowa,edu,ostc,10
cox,net,igca,foster,9
http,www,killersites,com,3
www,keele,ac,uk,10
http,www,saphir,tina,0
http,www,eurekalert,org,7
time,thefa,com,gen,14
http,www,grandrapidsfertility,com,5
cp,pc,ca,english,7
popmatters,com,film,reviews,1
plus,one,com,cm,3
http,www,stlukeshospital,com,5
packetonline,com,the,lawrence,8
de,index,php,id,14
nus,edu,sg,%,11
aacsports,com,sport,php,14
com,descy,webcred,webcred,9
free,big,tits,free,0
http,www,yamaha,co,7
http,www,ontariofreestyle,com,14
adventurecollective,com,reviews,gat,4
www,ns,sympatico,ca,6
papers,ssrn,com,sol,4
com,ps,driving,wheelera,4
org,cathen,a,htm,13
pubs,asce,org,journals,11
hrw,org,en,asia,13
http,www,winespectator,com,5
neopets,com,templates,homepage,7
http,www,gabrielsher,com,5
free,porn,pics,free,0
http,www,ritobaccocontrolnet,com,5
org,schools,bcchs,a,8
http,www,ewccf,com,4
www,usspendragon,x,com,4
news,bbc,co,uk,7
http,flags,seeleute,net,2
http,www,poly,rpi,10
www,geocities,com,phunkyphashions,2
wikipedia,org,wiki,capability,3
http,www,zumanity,com,1
http,www,abc,net,1
hamiltonhealth,com,weight,home,5
http,groups,yahoo,com,10
http,www,tricitycyclists,org,14
casa,sl,es,gaudipanot,4
www,ucalgary,ca,kularing,10
http,www,pyramid,games,4
http,geocities,com,starcraftemporium,4
www,bbc,co,uk,8
http,www,europolitics,info,8
bio,davidson,edu,projects,11
http,carol,es,com,1
edu,sheepnet,fulltext,cf,2
com,gamesell,p,htm,4
http,www,georgetown,edu,10
http,www,bashof,org,10
http,www,poolsolutions,com,6
http,www,babynursesamerica,com,6
http,www,leaguelineup,com,7
www,serve,com,batonrouge,5
welcome,asp,url,da,7
www,babes,com,ac,0
www,enigmacharters,co,uk,9
gamespy,com,reviews,may,4
sics,se,joe,bluetail,3
http,www,uni,bayreuth,3
porn,pics,xxx,black,0
http,www,hickoryberners,com,9
http,www,xs,all,7
www,cvjm,pfadfinder,esslingen,7
www,consumerreports,org,cro,9
http,www,freewebs,com,8
www,bird,dog,news,6
com,gen,index,do,14
http,www,hopewellfarm,com,14
tektonics,org,ntdocdef,lukedef,13
http,www,nakedfuckpics,com,0
brill,com,funds,no,6
scoutorama,org,connaissance,de,7
http,www,elissaqueen,com,2
www,cst,ed,ac,11
usda,gov,java,profile,11
gamespy,com,xbox,jurassic,4
howstuffworks,com,college,admission,10
http,www,medicare,gov,5
www,pornstars,revue,com,0
http,v,kids,index,7
chuden,edu,or,jp,7
www,plantcultures,org,plants,11
postwritersgroup,com,parker,htm,8
cg,agg,dll,p,4
home,planet,nl,eling,7
http,www,bpt,com,2
http,www,ritchienavigation,com,2
org,sites,parks,r,9
www,gamespot,com,ps,4
http,ndpr,nd,edu,13
http,www,eatrightnebraska,org,5
www,the,laser,com,4
http,prairieswine,usask,ca,11
http,www,nau,edu,10
http,www,rxlist,com,5
http,www,uighurlanguage,com,11
www,spartacus,schoolnet,co,13
www,soyouwanna,com,site,6
badatgames,com,cheats,pc,4
http,www,smh,com,4
lesbiansexorgies,com,lesbian,sex,0
www,newadvent,org,cathen,13
www,adobe,com,svg,3
bdsm,superx,net,flash,0
http,en,wikipedia,org,14
http,www,newstalgiawheel,com,12
http,www,stdavidsosteopathicclinic,co,5
ietf,org,html,rfc,3
http,www,planethardware,com,3
funtrivia,com,quizlistgold,cfm,4
http,www,dontwastemymoney,com,13
albertwisnerlibrary,org,about,frien,10
jc,or,jp,kodomo,7
http,www,pastthepost,com,4
http,www,chandlermarks,com,1
www,piaget,org,ge,11
allrecipes,com,directory,asp,6
www,casa,sl,es,4
imdb,com,title,tt,1
stuttgart,army,mil,sites,8
www,guildportal,com,guild,4
wikipedia,org,wiki,journalism,8
http,xbox,gamespy,com,4
com,guide,norwich,html,14
au,index,php,option,8
lupin,anr,rupan,fum,1
edu,grilling,index,html,6
http,www,wer,us,13
cookingcache,com,vegetar,africanveg,6
http,www,ferris,edu,10
www,sexy,sexpictures,com,0
